ID,logFC,Pvalue
SAP18,-0.342458293,0.046354371
CTAGE5,0.209276428,0.999002178
CTAGE5,0.209276428,0.999002178
HNMT,1.274992401,0.033806486
PDCD4,-0.433848015,0.009110608
PRSS23,0.269468462,0.717013618
MTMR12,-0.072559714,0.58521607
CCT5,0.859897758,0.229071606
DOCK1,-0.576129786,0.005141186
DLAT,-0.147891636,0.031029003
C11orf57,-0.261325768,0.023141545
TIMM8B,-0.372317784,0.621240424
IL18,-1.504323723,0.005102575
PIP4K2A,0.035631431,0.807545501
CRIM1,-0.197777356,0.026316448
SEC24D,-0.364273688,0.001230875
RILPL2,0.185431644,0.719172176
DHX37,-0.407591449,0.237545958
UBC,-0.814117928,0.154593522
ITPR1,-0.337339577,0.720993408
CCRN4L,-0.364738283,0.372989133
NGLY1,-0.50572492,0.112818163
OXSM,0.440991241,0.063516601
UEVLD,0.095684606,0.66561604
C12orf45,-0.783737455,0.178381998
C12orf23,0.22305406,0.182000518
ANK3,-1.239325344,0.202232984
PLBD2,-0.463861322,0.288613678
DLG5,-0.182478193,0.255272835
GXYLT1,-0.301035761,0.30829935
EIF4E,-8.43E-05,0.109880283
MAGI1,0.043882831,0.750336452
TEX30,-0.42385348,0.012136734
CSNK1G3,-0.200310369,0.204492194
SRFBP1,-0.261361872,0.167089576
FAM177A1,-0.354128531,0.28239376
MBIP,1.161962928,0.159734382
EXT2,-0.05508219,0.121913182
KCTD14,0.267987361,0.487669665
NDUFC2,-0.006458998,0.044326359
ME3,-0.47247905,0.057840996
NEK7,0.723172907,0.0718559
FER,0.650407018,0.72034781
VIPAS39,-0.501328053,0.526675133
ANKRD50,-0.282399823,0.017477574
UPF2,-0.405716253,0.001472606
CDC123,-0.35851635,0.131055096
FRMD4A,0.023753148,0.959196506
EPS8,0.715631161,0.585587346
ACAD8,-0.176730895,0.20904093
THYN1,-0.233911548,0.00141353
VPS26B,-0.002507314,0.432689653
NCAPD3,-0.064100968,0.034252629
QDPR,-0.390785068,0.389459254
FAM160B1,-0.320959604,0.008002703
QTRTD1,-0.347210559,0.020894094
ADAM8,1.431830749,0.000480263
KIN,0.191755072,0.742641689
INPP1,-0.468923793,0.549879739
MFSD6,-0.588310753,0.094742114
ASAP2,-0.467830095,0.040509922
ADAM17,0.12111152,0.678513893
WWC2,0.496351607,0.550426968
CENPU,-0.782041918,0.04073735
ACSL1,-0.318111544,0.041285332
SLC25A4,-0.544419054,0.074690926
BICD1,-0.287870976,0.501423631
SAV1,-0.432155407,0.009674122
NBAS,-0.464631528,0.026830538
GUF1,-0.168748782,0.982350737
SACS,-0.212790005,0.001062953
CACUL1,-0.653745262,0.193599097
DST,0.051977472,4.38E-11
TIAL1,-0.360654904,0.003942239
BAG3,-0.827668646,0.349449202
RABGAP1L,1.057936646,0.626372861
RABGAP1L,-0.407869011,0.368617129
MZT2B,-0.850643832,0.039168103
FAM168B,0.379221515,0.446350637
PTPN14,-0.916550717,0.00191661
TMEM163,1.030126844,0.072168047
GPATCH11,-0.331264932,0.712877976
GEMIN6,-0.713559128,0.092780228
RNF219,0.316410177,0.353819461
EPG5,-0.58273089,0.018881106
ATP5A1,-0.597777543,1.13E-05
HAUS1,-0.348949544,0.192671719
C18orf25,0.198057176,0.839945551
SPC25,-0.480946203,0.000369585
PDK1,0.220419934,0.150783506
TGOLN2,-0.232759212,0.777127549
POC5,-0.242189728,0.436143387
HOMER1,1.234798104,0.35401398
XRCC4,-0.32587033,0.009137621
SUV39H2,-0.556792914,0.084862503
RPP38,1.038085291,0.314501716
NMT2,-0.638102677,0.069850816
CCDC50,0.16167894,0.02712661
CAMK4,0.090180988,0.112569053
TRIM36,-0.035514875,0.905342538
ZFP36L2,-0.228213838,0.312065459
PAN3,-0.140137683,0.074947757
PFKM,-0.093695442,0.062492333
TMEM123,-2.018826031,0.0197013
MBNL1,1.025320017,0.394087213
NADK2,-0.060048929,0.32451937
GPD1L,0.18989731,0.616883313
GJA1,-0.158698324,0.30205342
SLC30A6,-0.490194892,0.353213614
PELO,-0.308995526,0.125633385
SAR1B,1.235618394,0.656321971
FARP1,-0.836242805,0.032536458
IFIT5,-0.598744339,0.038673162
HNRNPDL,-0.329716979,6.54E-05
UTRN,-0.593589763,9.26E-05
PTPRK,0.772523328,0.001515387
GGPS1,-0.247485313,0.583145015
MED21,-0.185365112,0.272210844
PLOD2,0.669727148,0.34491278
SREK1IP1,-0.562308689,0.002242733
CWC27,-0.011965175,0.268781474
SRP19,-0.268173529,0.008079087
CENPH,-0.739360865,0.910366001
CDYL,-0.138253194,0.577235207
CARHSP1,0.498957868,0.578168534
DAB2,0.062676056,0.068866966
ANAPC1,0.15375897,0.555925844
CAST,1.393649796,0.415890236
SCOC,-0.372345823,0.419359763
CLGN,0.120864772,0.088102619
CETN3,0.049604042,0.629794326
SMARCA5,0.530835579,0.001091691
HNRNPU,1.159608881,0.001391424
RANBP2,0.168841312,0.001875293
AHCTF1,-0.756771679,0.000423009
MERTK,-0.347955091,0.452296624
TMEM87B,0.34978021,0.801921039
RBMS1,-0.539193793,0.527704609
CD96,0.073550934,0.754186077
FAM49B,-0.699351671,0.025581504
ASAP1,-1.256323302,0.147782628
TRAPPC8,0.364838057,0.010997433
INO80C,0.162749323,0.238420342
LPCAT1,0.234403314,0.526380478
NMRAL1,1.51833754,0.25126052
UBALD1,-0.926439254,0.277987079
ING1,-0.363081912,0.14839582
UBP1,-1.132725579,0.025217551
RMND5A,-0.821291549,0.196812062
RPIA,0.164876742,0.587450827
GTF2E1,-0.308719147,0.032328947
CFDP1,-0.571908647,0.019064067
CMIP,0.048312554,0.792259522
TRIP12,-0.273490043,0.073238148
DDAH1,0.384152665,0.000162477
SREK1,0.126776073,0.033537476
CHD1,0.976015301,0.132638162
HS2ST1,0.071522072,0.995787754
MSI2,-0.097718071,0.926958955
CACNA2D1,-1.38678775,0.156260652
NUS1,-0.126957727,0.137446185
PPP2R5E,-0.701625826,0.023385998
IMPACT,0.935260872,0.677146109
C6orf57,-0.360850935,0.067888193
TBCEL,-0.619502982,0.001217255
FAM105B,1.401576131,0.145415845
UBASH3B,-0.264830904,0.00027095
NRGN,-0.311860667,0.206840176
TOMM70A,0.260642475,0.048873786
PITPNC1,0.119619184,0.912934771
CC2D1B,0.019721743,0.445672139
PRKCA,0.343899673,0.000119958
MIA3,-0.37313372,0.207116765
TRIM11,0.656880426,0.245745414
ENAH,-0.155400552,0.706648886
SH3RF1,0.545650249,0.561687215
GBP5,2.166835601,0.00603369
BUB3,0.16994671,0.149944603
PDLIM3,-0.081247354,0.157335542
SORBS2,-0.261004941,0.363141998
TCEB1,0.692367603,0.340403258
CXADR,-0.575307245,0.013592117
BTG3,1.700927661,0.620487159
PDE1C,1.219642612,0.063147907
RABGEF1,1.690099014,0.242229951
MRPL39,0.253487444,4.78E-05
ATP5J,0.264796459,0.043923784
GABPA,0.292283563,0.369063639
ADAMTS1,-0.631182526,0.17788031
TSEN2,0.403243197,0.105328619
XPC,0.2307322,0.847910642
CCDC174,-0.129937381,0.424893882
FLCN,-0.836185857,0.037486447
DPH3,0.056226146,0.740147724
OXNAD1,-0.039204812,0.804302975
CXXC1,0.166776273,0.616162884
SKA1,-0.451379606,0.632349806
PPP4R1,-0.30736439,0.000136899
ANKRD40,-0.86910345,0.026576341
FBXL18,-0.182587418,0.007259811
ATP6V1C1,0.620211293,0.149560946
TMEM55A,-0.628251377,0.440520306
OTUD6B,0.051059743,0.889064707
CDK19,0.000209838,0.973032432
GTF3C6,-0.444734708,0.198015993
AGPAT5,1.31055744,0.62329843
MMS19,-0.211222414,0.002406643
PI4K2A,-0.286638887,0.026026676
HSPA13,0.123772232,0.034114589
USP25,0.371651786,0.047739852
GRAMD3,-0.214914687,0.299756689
ZCCHC10,-0.162150398,0.683112873
MOV10,-0.170462907,0.112888293
RHOC,-0.676405874,0.291557408
DBI,0.257993307,0.000166054
HEATR3,-0.451679145,0.306725116
NIFK,-0.311389846,8.68E-08
OXA1L,0.168243459,0.274165727
LARP1,-0.55119835,0.454914177
CNOT8,-0.520309437,0.069818483
MIER3,-0.228954118,0.599666284
NUP205,0.016096838,0.682677998
C9orf85,-0.169038396,0.434231273
RBM45,0.391842433,0.110401248
PDIA4,1.694289751,0.006958956
KCTD18,0.280336101,0.419205545
TMEM237,0.407862754,0.773113138
FZD7,-1.251327254,0.1823864
RNF20,1.32769533,5.22E-06
SLC26A2,-0.43835728,0.382563351
MED7,-0.768189442,0.228332664
RRAGA,-0.060157844,0.854426834
RASA2,-0.621739657,0.051757817
VPS37A,-0.081104527,0.056158086
PSD3,0.117776441,0.930245332
C9orf41,-0.508227121,0.000780149
MCU,0.616167662,0.556991474
ELMSAN1,0.531527754,0.266554465
GNAQ,0.717047164,0.809285037
ADK,-0.644706074,0.734157915
DCK,-0.057610584,6.91E-05
WHAMM,-0.603967221,0.25111684
N6AMT1,-0.290865897,0.695047091
USP16,1.193297893,0.914664874
CCT8,0.91216639,9.96E-05
BACH1,0.024286791,0.975468047
SCAF4,-0.126824102,0.939166033
PCGF6,-0.063305842,0.8736044
SFR1,-0.211759318,0.114595701
SFXN2,-0.079768834,0.21223784
C14orf2,-0.518274395,0.07556784
SH3RF2,-0.428624654,0.022214928
UQCRB,0.14101252,0.328048597
MTERFD1,-0.501861517,0.05824318
PTDSS1,0.046132152,0.713151433
RPL30,0.64884482,0.013277464
SUPV3L1,0.192751173,0.151365485
EEF1A1,0.729848897,6.30E-05
HKDC1,0.656795077,0.529816298
HK1,0.38784391,0.759518043
TYSND1,-0.386084518,0.019060156
UBE2L6,2.934625971,1.98E-07
ZDHHC5,0.365574321,0.988588308
MED19,-0.412180931,0.07890703
ZFAND3,-0.455126689,0.333649814
NPTN,-1.774914782,0.012903108
RAB11FIP1,-0.084655449,0.664089188
MAPK13,-0.34122483,0.686087063
BAG4,-0.338557855,0.270045289
ATAD2,-0.446812283,1.91E-05
NSMCE2,-0.259805717,0.225595873
PHKG2,-0.41556581,0.153387143
SASS6,0.175952461,0.116331835
MALSU1,0.405957106,0.463161469
BUB1B,0.056597776,0.007280229
PDE6D,-0.469134227,0.129272889
EIF4A2,-0.215300646,0.70968859
BRPF1,0.207485971,0.902640329
RPUSD3,-0.240437844,0.02141584
SEC13,-0.248861264,0.695038487
EXOG,-0.056970263,0.557541283
SMG1,0.041787001,0.483887879
FCHO2,-0.206480104,0.590247655
NRG1,-0.292068244,0.513215841
C1orf27,-0.141243139,0.010547184
CPT2,-0.264489603,0.267719497
NECAP2,-0.272688338,0.316782444
LRP8,-0.242528187,0.565848206
PAXIP1,-0.059879997,0.125613096
MMP14,-0.291767373,0.916214378
FZD1,0.872270924,0.221441061
DHRS4,0.522973774,0.842617552
DDX19B,0.174009286,0.859502038
DHRS1,1.232902502,0.404362743
CCNB2,-0.372043228,0.268942739
MYO1E,-0.166017436,0.006223169
APPL1,-0.143712106,0.056054374
DSCR3,-0.20937354,0.491092139
DYRK1A,-0.742986956,0.332422099
SLC35B2,0.561816447,0.856444243
MX1,2.236916266,0.131102733
C2CD2,-0.012644035,0.868500975
PSMG3,-0.434212253,0.268414265
FMNL2,-2.266578489,0.081228499
RAB28,-0.270435773,0.231465348
FAM213B,0.403231492,0.350936241
PANK4,0.063285839,0.647571428
C12orf43,-1.08929237,0.686344152
PEX10,0.212827039,0.535368843
RER1,0.784800393,0.037219353
WIPI2,0.106704957,0.493699654
LDLRAP1,-0.200049271,0.91525354
AGAP1,-0.342511983,0.376182922
BRE,-0.131109679,0.675266046
MRPL17,-0.548941699,0.024825871
NCK1,-0.965402982,0.243602122
TPRG1L,-0.116112407,0.804529557
CNNM4,-0.003209515,0.876617924
WASF2,-0.864321696,0.022416431
CDC25C,0.183532247,0.658682428
HIST1H4H,-0.041815865,4.80E-07
MITD1,-0.440135704,0.041766271
EIF5B,0.111038086,0.005128809
CNOT11,0.013356549,0.082687339
AHCYL2,-0.469627328,0.548653682
ZC3H18,1.255232344,0.273049622
ZFAND2B,0.025687782,0.951300161
TMED4,-0.722073645,0.003882423
COPG2,0.370684734,0.009318382
C11orf30,-0.515994761,0.341499972
AGPAT6,2.190567531,0.510702817
TAGLN2,-0.154240468,0.423978373
DUSP23,0.740031624,0.399332805
F11R,0.493390896,0.327800328
USF1,0.104498506,0.38764837
NIT1,-0.09089596,0.369641628
CDA,-0.791945562,0.051314266
B4GALT3,-0.465918782,0.6639382
NDUFS2,-0.171568359,4.12E-08
TOMM40L,-0.621932035,0.279471726
CCAR2,0.439214247,0.564827348
CDC42SE2,0.364072338,0.270405738
EPB41,-0.409617649,0.130064712
MIS18A,-0.633258945,0.021583726
ALG8,1.278143481,0.417084786
FBXW5,0.599860783,0.263411655
C21orf59,0.401891394,0.807836204
SYNJ1,0.302802293,0.889396561
PAXBP1,-0.156179173,0.01357476
MRPL10,0.559968511,0.624972359
GART,0.705627848,0.004773249
SON,1.332473508,0.72461338
CSRP1,-0.544200358,0.553326971
RCAN1,-1.10951286,0.103450307
UBE2Z,1.907876352,0.160443327
SNF8,-0.685001269,0.887663287
CLIC6,0.198053831,0.971958179
RUNX1,-0.215780676,0.00505499
CBR1,-0.986256141,0.007442333
CBR3,0.235495281,0.348630407
MORC3,-0.414500939,0.024682887
CHAF1B,-0.40223761,0.046353001
HLCS,-0.036333401,0.894001582
ADPGK,-0.201346606,0.841687348
PTMS,0.420848028,0.285254982
CYB5R1,-1.585196654,0.00302897
PSMD4,0.74005672,0.943865796
PSMB4,0.136143707,0.042275254
HK2,0.486710786,0.189385049
ALDH4A1,0.244919442,0.014001411
THEM4,-0.677077491,0.016201468
UBR1,0.205119511,0.561547416
MED8,-0.569620365,0.054687517
RSPRY1,0.112757097,0.703374745
NAE1,-0.04654357,0.039959599
EFCAB14,-0.187145326,0.551077362
CHCHD6,-0.206182394,0.04726911
CTBP1,-0.238698005,0.161313318
ATP6V0D1,-1.501877001,0.105168085
ZFYVE28,1.478649318,0.097717165
ZYX,0.684682653,0.021073392
ABR,-0.563187262,0.027549476
GNE,-0.12655125,0.552563719
CALM3,-0.337711164,0.250340317
DFFA,-0.262573159,0.088580203
BSDC1,-0.503084967,0.008397545
ATAD3B,-0.589244824,0.001992065
SSU72,-0.437592471,0.030965458
NR2F6,-2.713557525,0.191850826
CCDC58,0.008545105,0.816902522
NDUFV3,0.650103543,0.041931933
PKNOX1,-0.255390964,0.372625558
U2AF1,-0.106588107,0.809505291
RRP1B,-0.058819633,0.892719584
PDXK,-0.120838451,0.027479119
CSTB,-0.256237465,0.162275931
RRP1,-0.002694244,0.209661078
C21orf33,0.188310949,0.287667509
ZNF66,-1.491084599,0.174727973
ITGB2,-0.068285509,0.791224017
FAM207A,-0.479887447,0.18835436
LSS,0.785223759,0.066307125
VAV2,-0.993492192,0.039054834
MCM3AP,0.542097133,0.538265316
PCNT,0.57605398,0.829108138
DIP2A,-0.338481474,0.050962296
ZNF761,-1.491084599,0.174727973
GPSM1,-0.843625642,0.238235211
SHKBP1,-0.307846918,0.967866826
RDH13,0.219098521,0.735513048
TAOK1,-0.916154583,0.096101308
MED27,-0.804619774,0.046843745
SIK3,-0.42779835,0.11254974
TLCD1,1.462992898,0.231581374
SAFB,0.100969019,0.137929328
CHTOP,0.314175848,0.377585488
ZBTB7B,0.592283453,0.028017728
FLAD1,-0.541216438,0.032593357
SHC1,-0.081108183,0.296305491
VPS11,0.54153718,0.895928674
ADAR,1.585183184,0.982455185
UBE2Q1,-0.399563371,0.000125944
CRTC2,-0.054046981,0.512867671
ANO10,-0.291750436,0.304209765
FDPS,-1.027840705,0.000809358
RUSC1,0.212016482,0.629394395
PMF1,0.078394429,0.545262577
SLC25A44,0.208712146,0.585352938
LMNA,0.54207984,0.156890284
NBEAL2,-0.338937966,0.050979641
CCDC12,-0.707916454,0.765648158
UBQLN4,-0.664815892,0.000635749
PPP1R35,-0.786293651,0.320488382
GPATCH4,-0.644613369,0.262968312
NACC1,0.30836616,0.446947092
CPSF4,-0.207542901,0.428365859
VPS28,0.259125222,0.696409562
TONSL,-0.144301477,0.027106502
LRRC14,-0.401012219,0.338811253
ZNF333,-1.491084599,0.174727973
ALKBH4,-0.28432935,0.533103351
SQSTM1,0.260921214,0.402109702
MGAT4B,0.034943943,0.918325804
RPL8,1.38197076,0.744546068
MAML1,0.679132608,0.355400467
LRWD1,-0.259965071,0.000403569
NAPEPLD,-0.796850927,0.23727705
PSMC2,1.271618128,0.016502484
DVL3,-0.191713587,0.153316575
AP2M1,0.357175038,0.487268119
ABCF3,0.388473707,0.067965364
PCYT1A,0.565472514,0.453148868
BDH1,-0.354961031,5.85E-05
FDXR,0.177547051,0.312087048
SAP30BP,0.201105822,0.494538144
ACOX1,0.216532109,0.607912554
PRPSAP1,-0.36001697,0.017025793
SRSF2,0.620588469,0.96377969
ALDH16A1,1.752561698,0.203073384
ITGA5,1.163294862,0.596724251
NAGS,0.003848819,0.007092398
LSM12,0.086344823,0.619115447
EMC10,-0.11378756,0.274219168
PLCD3,-0.318108257,0.62197278
FMNL3,-0.125835413,0.096709339
RACGAP1,-0.089143389,0.06033525
LARP4,-0.53343421,0.727089986
RAVER1,-0.370265413,0.000226297
SPC24,0.188256947,0.384509109
LEMD2,0.4257937,0.619932215
MED11,-0.255202752,0.614004597
SENP3,-0.305242591,0.028569848
EIF4A1,0.791857691,0.026380756
RPL26,1.1890039,0.723850331
POLR3K,-0.559883624,0.042494806
TBC1D24,0.203045574,0.331499335
AMDHD2,1.864621024,0.402055369
FLYWCH2,-0.372338147,0.154237936
SHANK2,-0.818292997,0.316763725
CLPB,0.084541969,0.629634988
UBXN1,0.799517852,0.323016682
TTC9C,-0.487066242,0.078669888
TAF6L,0.341908442,0.97225427
NXF1,0.053973636,0.656024354
STX5,0.225884661,0.42590979
RPL29,0.099403176,0.416330225
SYVN1,0.212711505,0.614397433
ZFPL1,-1.226713907,0.025608867
LRP5,-0.384372876,0.54142477
CMPK1,-0.682024212,7.35E-05
COA7,0.144833575,0.214773055
ZYG11B,-0.766916816,0.029085807
C1orf123,-0.859441968,0.007927033
MAGOH,-0.039892473,0.095021883
PARS2,0.195371149,0.859735793
USP24,0.104171726,0.058603223
PPAP2B,-0.156151302,0.431081629
NOL9,-0.015693345,0.482685398
GMEB1,-0.155836411,0.505441193
AK4,-0.26527195,0.122548404
JAK1,-0.115881315,0.475416589
RAVER2,-0.357916827,0.148932267
LZIC,-0.328569534,0.367298333
FBLIM1,-0.83425579,0.01302942
SDC3,0.159080455,0.124892867
PEF1,0.419504134,0.170682494
RBBP4,-0.77381547,0.074336333
KIAA1522,-0.450427299,0.175319349
MXRA8,0.211014497,0.848000939
NFIA,-0.733630427,0.255447793
OMA1,-0.646235507,0.126484005
USP1,-0.64275502,0.189077139
FUBP1,-0.296044659,0.029263929
NEXN,-1.08378331,2.43E-05
DNAJB4,-0.551699609,0.147703547
TYW3,-0.664041015,0.02806829
FAM102B,-0.099945866,0.875104373
C1orf52,-0.395427383,0.341389694
GBP2,3.96502312,2.77E-09
GBP4,2.740155096,1.78E-14
ZNF326,0.844569553,0.832300794
AGL,-0.45590295,6.25E-09
EXTL2,-0.436281717,0.954014482
SLC30A7,0.325195976,0.610939904
ZNF281,0.381968883,0.591704088
ARPC5,0.197649949,0.211615099
PEA15,0.678246932,0.012650832
PEX19,0.372072149,0.369712915
NCSTN,0.18820936,0.402132326
FLVCR1,0.318542513,0.823764445
RBM15,0.845693191,0.006843054
BPNT1,-0.058209087,0.298322482
BROX,-0.667529844,0.00035346
ACP6,-0.095443335,0.587060887
TFB2M,-0.445374301,0.020142375
PPP1R21,1.011171167,0.309933878
MAPKAPK2,-0.659207547,0.01347332
CAPN2,1.414403992,0.365824957
MRPL55,0.173091798,0.927112385
WDR26,-0.777901336,0.00015405
REL,-1.098077054,0.053582455
PEX13,-0.217912839,0.595121712
MEMO1,-0.742886535,0.002170454
DPY30,-0.813942739,0.026119576
C2orf47,-0.20502688,0.613945987
CCDC104,-0.816351053,0.013137017
NUP35,0.37455494,0.824044687
C2orf44,-1.336336499,0.008791486
SMC6,0.242501655,0.31091899
VSNL1,0.202235951,0.472908188
H3F3A,1.907224244,0.934799053
ADCK3,-0.899259592,0.017848814
SMARCAD1,0.438971258,0.062079389
PDLIM5,0.639490816,0.844516784
RPRD2,0.138961808,0.825445198
LYSMD1,-1.740793996,0.199942937
SCNM1,-0.293180386,0.254711029
VPS72,-1.057985715,0.006845342
ERCC3,0.62271417,0.937860945
RNF149,0.302468438,0.893320341
IWS1,-0.506254934,0.129263758
BOLA3,0.009969054,0.360116597
CDC42EP3,0.559389948,0.235285826
S100A11,1.180276708,0.32107024
DHX57,-0.259278902,0.31545093
CCNYL1,-0.063027259,0.702764643
DCAF16,-0.479132258,0.026850684
GNPDA2,-0.230599964,0.193409776
ALPP,-1.1914428,1.31E-05
ANTXR2,-0.175676528,0.126148849
MRPS18C,-0.082224692,0.710535305
CGGBP1,0.082527567,0.588955993
FAM175A,0.418266677,0.50030585
PMVK,-0.704219868,0.000637328
PBXIP1,0.067111154,0.708974872
PYGO2,-0.276049274,0.215964995
YY1AP1,0.29399959,0.387205103
EOGT,-0.268553108,0.002839654
APOA1BP,0.329957813,0.071766172
POGLUT1,-0.046940614,0.91300205
ATP1A1,-0.450598772,0.050815765
FSTL1,0.11481657,0.748957461
IGFBP7,0.818907836,0.227180643
ARPC2,0.327941524,0.129651671
CCT3,0.564148709,0.003467625
RNF25,-0.651596204,0.097653545
KIAA1524,0.632602644,0.000126475
CWC22,-0.899484518,0.147895924
TGFBR2,0.222671421,0.855027795
ANKZF1,0.100731885,0.054049167
STT3B,-0.039376703,0.698133571
CHCHD4,-0.251455308,0.883669148
SGOL2,-0.23866623,0.06111168
CLASP2,-0.131398021,0.486158058
SUCLG1,1.705317222,0.190357214
PRKCI,-0.434148584,0.034616025
IFI16,1.451425506,4.35E-06
EIF5A2,-0.104292898,0.337006067
RPL22L1,0.632477215,0.073454018
RYBP,-0.069282666,0.715618892
PPP4R2,-0.121391618,0.466812762
GTPBP8,-0.995262153,0.295581953
THOC7,-0.125544788,0.029939458
PSMD6,0.391711235,0.202829924
GMPS,1.316859595,0.000308533
CCNL1,-0.327294341,0.176799842
PTX3,-0.315979049,0.425748046
SLMAP,0.36648462,0.06715675
RPL9,-0.112566391,0.081869269
ABHD6,0.02810285,0.835227884
APBB2,0.078062564,0.090637313
CRELD1,0.394755986,0.110650974
U2SURP,-0.551446526,0.003840488
MTMR14,-0.196457327,0.269060512
GYG1,0.008706396,0.570863143
HPS3,-0.179794939,0.188168469
SLC4A1AP,0.014433239,0.616837205
KIAA1143,-0.508758755,0.035793659
KIF15,-0.211888734,0.000122351
WDR43,0.558201681,0.403816101
ZDHHC3,-0.33566597,0.581646006
CDCP1,-0.294589104,0.994465859
LZTFL1,-0.437482193,0.521814968
FYCO1,0.255885739,0.566138232
ELP6,-0.923023883,0.026246862
DTX3L,2.467871612,2.98E-10
ZNF148,0.711756677,0.009419142
SMIM12,0.372305315,0.366483723
MEAF6,-1.480448027,6.91E-06
SNIP1,0.057886528,0.242712544
POLR2H,-0.205438611,0.726115646
TMEM41A,-0.657809011,0.71550107
RPN1,0.785934799,0.004498694
RFC4,0.443491649,0.287160044
BAP1,-0.24200766,0.240874515
TKT,1.57866444,0.801207767
PRKCD,-0.541516437,0.002943478
GNL3,0.674493507,0.061775763
PBRM1,-0.397366031,0.004074813
UVSSA,-0.337142221,0.461667017
FAM208A,0.467166506,0.414327983
SLBP,-0.427323141,0.631609864
LRPAP1,0.616072002,0.671143206
UBXN7,0.142978769,0.881035495
RNF168,0.185760874,0.633641315
MFI2,0.83567296,0.138156059
C1orf50,-0.211047074,0.472882475
AIMP1,0.760695563,0.480192092
METAP1,0.467927506,0.117356856
H2AFZ,0.970293716,0.791163832
BDH2,-0.830689223,0.118250231
PGRMC2,0.541847484,0.120145475
CCDC51,0.608656342,0.023187821
ATRIP,-0.624122983,0.142024139
SPRY1,1.288020696,0.080027925
APEH,1.134661636,0.018092158
RNF123,-0.191966214,0.32324523
HSPA4L,0.421790175,0.019182963
RAD54L2,-0.099981084,0.754298205
TEX264,0.04729881,0.386966419
POC1A,-0.299618854,0.622590348
WDR82,0.42856642,0.736559819
C4orf3,-0.031495087,0.753235222
HMGB2,1.16470169,0.001149437
SAP30,-0.847705699,0.313984822
MAD2L1,-0.225523011,0.528267513
ANXA5,0.795068934,0.000428961
CEP44,0.372494551,0.441914596
